tiempo,error_pos,error_pitch,x,y,z
0.31944870948791504,19.956112543928167,-0.002488361030932104,0.043887456081789886,-1.9936018363422623e-05,0.30746356300920175
0.49836206436157227,19.956124876027438,-0.0022060168021955416,0.04387512398094512,-1.8291378436524425e-05,0.3074037209434177
0.5063662528991699,19.95614289397467,-0.0018644182307200894,0.04385710603190939,-1.619962863088011e-05,0.30728785641102113
0.5155036449432373,19.956166526330072,-0.0014628655918797755,0.04383347367459903,-1.3653755227942177e-05,0.3071159806379924
0.5233449935913086,19.956195840034773,-0.0010016373564398031,0.04380415996806823,-1.0652100698838673e-05,0.3068880735760544
0.5333216190338135,19.95623093651252,-0.00048122481228120854,0.04376906348877718,-7.19352733762506e-06,0.30660410422575696
0.5729975700378418,19.9562719388872,9.77556082006212e-05,0.043728061113072585,-3.276805219534255e-06,0.3062640333768069
0.5808615684509277,19.956318990636916,0.0007345695932158666,0.043681009363110604,1.0994621383613416e-06,0.3058678142144797
0.5885763168334961,19.956372255653523,0.0014283623436163557,0.04362774434735747,5.936844165293357e-06,0.3054153927217321
0.5992429256439209,19.95643191844513,0.0021781543012981495,0.043568081558030214,1.1237081392970598e-05,0.3049067081189468
0.6069386005401611,19.95649818432629,0.0029828361202153854,0.04350181568095073,1.7002082759228616e-05,0.304341693373208
0.6152260303497314,19.956571279579887,0.0038411629402925348,0.043428720433639836,2.323392274345548e-05,0.30372027578304905
0.6230447292327881,19.95665145159223,0.004751747925905911,0.04334854843022128,2.9934838152273265e-05,0.30304237764158076
0.6315479278564453,19.956738968964583,0.005713055018849933,0.04326103106991261,3.710722424697542e-05,0.3023079169807727
0.6391351222991943,19.956834121604203,0.00672339085202369,0.04316587844597599,4.475362986337692e-05,0.30151680839994055
0.6471166610717773,19.956937220797784,0.007780895768336786,0.04306277927226504,5.287675113523229e-05,0.30066896398188026
0.6549980640411377,19.95704859926998,0.008883533887841685,0.04295140082471776,6.147942338191923e-05,0.2997642943005498
